sym,session,n_in,n_out,beta,r2_in,r2_out
IVSS,open,108,19,0.0002217199531235939,0.22604121294815782,-1.5449805066840532
IVT,close,218,237,0.0020887808860411304,0.16640732299013924,0.157580448060616
IVT,midday,869,370,0.0024346759808974885,0.09112134310440079,0.19192716891463157
IVT,open,42,24,0.03188572450455064,0.32792346262061767,-14.758036522559443
IVV,close,1204,534,0.0013986031542426642,0.8067360290682878,0.6579745955574161
IVV,midday,13729,5784,0.001769915545572267,0.8935502570124854,0.8785761221023834
IVV,open,1259,540,0.0018966005510319898,0.7488725547923241,0.883055754689386
IVVB,close,35,16,0.0004894059408887818,0.08080788777943945,0.256687100884309
IVVB,midday,399,92,0.0006694644039532088,0.07970144525694575,0.8335323562651912
IVVD,close,284,209,8.110243646828236e-05,0.7268303147726717,0.04800062535390537
IVVD,midday,2282,716,9.493329937099775e-05,0.7615999576377336,0.6488991536524615
IVVD,open,166,61,0.0002847241973221592,0.4135633061361655,-0.2681748711914438
IVVM,midday,81,25,0.001010474170702862,0.1637116453640204,0.9002461761175805
IVVW,midday,42,32,0.0011871005146846978,0.12761178384197142,0.35513034948424094
IVW,close,1217,533,0.00012142434101905002,0.5745000642282374,0.6355847553603285
IVW,midday,13558,5712,0.00025014553040103246,0.6904558114989235,0.45346822268211684
IVW,open,1215,537,0.000422676639626753,0.7064188756005255,0.8044406387311247
IVZ,close,770,451,0.00037740281227060477,0.7531828376928317,0.17018574842651968
IVZ,midday,5470,2337,0.0007251340648930611,0.6525489264053401,0.464948297225239
IVZ,open,422,206,0.0022279830054327742,0.2916856183394663,0.2607852618388278
IWB,close,1136,506,0.0009645435102592428,0.47952709943657595,0.5263775429259514
IWB,midday,13197,5238,0.0011921032337062405,0.45122829499068895,0.4615258411106872
IWB,open,1092,524,0.0012312384955135423,0.1316511678160932,0.2473297437288665
IWC,close,435,261,0.00583353116195083,0.13450441262110302,-0.007520039179930382
IWC,midday,5380,1314,0.003177748445755456,0.04158633144994889,0.04463592763818747
IWC,open,692,224,0.0027445185058491577,0.04059472243367692,0.049198080809423894
IWD,close,1216,532,0.0003617408994586442,0.7469432282812016,0.8452051801844601
IWD,midday,13598,5654,0.00047014703689785773,0.779990258720064,0.7127045746222869
IWD,open,1237,539,0.0006859836087779731,0.7824549545700273,0.7203241399367388
IWF,close,1193,534,0.0034313519725313216,0.48894392781022794,0.35226834360858117
IWF,midday,13144,5540,0.0031529730490946596,0.5568443155555614,0.5767136654116722
IWF,open,1242,535,0.002354597031933349,0.2979621651734394,0.6021169863499549
IWFG,close,118,80,0.0020700404858299596,0.8475769372611478,0.22738469937425965
IWFG,midday,2170,521,0.0031042949471226638,0.1469199382956665,0.4089502627986562
IWFG,open,709,182,0.004060430463576159,0.14881231747172732,0.26970595617562354
IWFL,close,94,32,-0.00125,0.0022324255858138064,-0.006360362025377597
IWFL,midday,1337,428,0.0007103190362721737,0.0003506819228535816,-0.004947024707561809
IWFL,open,83,59,0.6466704936854191,0.7906445501278719,-2.5563241294523316
IWL,close,778,391,0.0011200643588595014,0.31185597836949025,0.48461187820061924
IWL,midday,10401,3360,0.0010410827602248425,0.47362591520161135,0.5068055799789053
IWL,open,1056,494,0.0037090615662786,0.6067533903743294,0.48997560561291165
IWLG,close,162,103,0.0019554723502304147,0.3058111202527843,0.07483585598855069
IWLG,midday,2198,453,0.0032043483666332954,0.2375592717968804,0.24306889833764334
IWLG,open,660,185,0.003339241700727964,0.19563183238527204,0.175346571186205
IWM,close,1258,540,0.00022662901659839958,0.7637920496420969,0.8272855070501075
IWM,midday,13836,5912,0.0003733466542623776,0.8410978749307118,0.7347923554928274
IWM,open,1259,540,0.0006380161787964112,0.7956839581166654,0.8254780989149398
IWMI,close,311,165,0.0004834409623722363,0.5800697142805459,0.411783042363134
IWMI,midday,5555,1600,0.000373190330174328,0.4384214846045026,0.500771140743931
IWMI,open,1023,411,0.0003738294397680055,0.5484234078073718,0.5618713019773538
IWML,midday,163,79,0.11582692979392245,0.5929723849268572,0.6745347509306207
IWMW,midday,69,13,0.0038366205848291836,0.24778164871750757,0.42595637080536874
IWMY,close,224,88,3.470117470188893e-05,0.14042524366613393,0.1974436288021143
IWMY,midday,1951,915,5.950576899498777e-05,0.21525499735774078,0.17788053590262354
IWMY,open,220,114,0.0001771798496228536,0.020360713707449022,0.011461460913645971
IWN,close,736,436,0.001140747704962485,0.2864375338127222,0.4078113553247935
IWN,midday,8571,3006,0.0010767708635419442,0.599044396952638,0.4610428070512752
IWN,open,930,465,0.0008194941561869344,0.32970578223217384,0.5243530658045134
IWO,close,818,449,0.002428387862532849,0.3322540910698916,0.30236716822384047
IWO,midday,11110,4065,0.002062529798238719,0.33732303285900406,0.29948251820510374
IWO,open,1029,455,0.0010239974616374492,0.09618907778822709,0.1490949361539492
IWP,close,845,409,0.0009870388099681678,0.35539561041814555,0.47002534734684587
IWP,midday,8848,3380,0.0009296318511975133,0.3428668102727419,0.2646723893582573
IWP,open,609,252,0.006735650480837326,0.14754796273854304,0.5672529999886301
IWR,close,1054,489,0.00013726313258181352,0.6389524605202408,0.7384944739939749
IWR,midday,12536,4851,0.00018052329917942777,0.5422039496074951,0.5866866036114222
IWR,open,1128,515,0.00036975433481662313,0.5959782144998036,0.5177659664101466
IWS,close,695,319,0.002254366192564094,0.5031099075744565,0.6936326552692247
IWS,midday,7534,2947,0.002910316107578276,0.5910566230672604,0.5543563340877726
IWS,open,806,372,0.002597668697251861,0.40141570295262974,0.5533906093878477
IWV,close,1027,481,0.0027966623361482157,0.639579779863685,0.7056652468601858
IWV,midday,12717,5056,0.0013402330666925468,0.4505703567036916,0.4865216861427566
IWV,open,1190,494,0.003087152349348094,0.18996286682802954,0.36747418909440144
IWX,close,794,372,0.0006930640973280216,0.3040887611199455,0.4257114419065944
IWX,midday,11434,4165,0.0009434115925882539,0.3460184779745204,0.3157239212364584
IWX,open,1120,498,0.0013887649106965457,0.4859575474711687,0.2373300235992103
IWY,close,1151,522,0.0012163678260472478,0.36777175893246516,0.408146803340538
IWY,midday,12915,5459,0.0007390659040341199,0.4148320617957924,0.3737310938733912
IWY,open,1240,530,0.0011105784668389278,0.4201334259419164,0.5843075628632939
IX,close,44,72,0.0008633942705344263,0.25981502745208424,0.0007584600714145573
IX,midday,573,146,0.004611535365890761,0.05735031672369412,0.0629709934096262
IX,open,65,27,0.016271247011549812,0.2777159545665918,-2.57830109014054
IXC,close,317,153,0.00026291662439433753,0.04421434742270626,0.05113254052626226
IXC,midday,4233,1562,0.00035523531440675516,0.04861312517525384,-0.19773716654455242
IXC,open,580,200,0.0014212828471240797,0.07147072995228612,-0.13016735418417524
IXG,close,47,38,0.005469242902208202,0.9158877036357114,0.09359815921853953
IXG,midday,814,253,0.005492207829764241,0.39090351835733056,0.9020079064390036
IXG,open,228,38,0.00667483533299328,0.7459156406604563,0.8679732839355006
IXHL,close,131,107,6.905245235206558e-05,0.18998470131735581,-10.340797008940177
IXHL,midday,1290,417,6.051478152696947e-06,0.08356233357021424,0.057108220135396404
IXHL,open,125,60,1.0283561007806902e-05,0.037836086588336086,0.05866993140216881
IXJ,close,170,45,0.0017515408159919262,0.10354031894609025,0.062355547273305834
IXJ,midday,1370,870,0.0010404241731079586,0.024831477697289512,0.03442568623049269
IXJ,open,328,73,0.0006206843449218926,0.324110211600793,0.051248629509545895
IXN,close,134,95,0.000858399275680484,0.05730639668685848,0.05450306925748993
IXN,midday,2200,907,0.0006145660905983313,0.0934839385717179,0.03493692425361372
IXN,open,683,188,0.0006459195131052333,0.2773796563768751,0.5498360038962874
IXP,close,102,65,0.0011195023353125185,0.04219451729191106,0.13478167694730336
IXP,midday,2091,506,0.001279977092792424,0.1341982420022649,0.5887785754645538
IXP,open,568,169,0.00158908346883574,0.5377399477770772,0.7058472462076135
IXUS,close,723,330,5.877506888806598e-05,0.4389773926054885,0.5852663756622127
IXUS,midday,9985,3479,0.00012050224617835416,0.5937614772310743,0.36600995723597995
IXUS,open,1026,467,0.00018250933402001095,0.48048372859567196,0.5253722963683505
IYC,close,638,315,0.00048624276886705776,0.586741275727756,0.7257155559113082
IYC,midday,7179,2426,0.0005930397738656896,0.7371570589202529,0.7063647683879271
IYC,open,1015,446,0.0008159027622643897,0.5580227001714548,0.44733344819150045
IYE,close,856,452,5.7842646208381835e-05,0.5900177633386199,0.68595180428073
IYE,midday,10301,3684,8.177563991969641e-05,0.5243142937704454,0.49750319938173193
IYE,open,1114,496,0.00017327909561213204,0.4370536298731257,0.3370071950667073
IYF,close,761,384,0.0015893707900043233,0.6387558465091145,0.19265107781566448
IYF,midday,9172,3247,0.001817134614715467,0.7406082976076963,0.6156007043355342
IYF,open,1026,459,0.0022528641450642716,0.668875937124063,0.7230423301620433
IYG,close,610,345,0.0003697966618120694,0.5537709966537904,0.5820154954807902
IYG,midday,6976,2339,0.00048419148857725214,0.6267828605467954,0.5156785302670265
IYG,open,650,234,0.0003138800372307063,0.8093964109096904,0.7686052287920476
IYH,close,966,455,0.00015438970568651246,0.36251278470850284,0.38635678300088083
IYH,midday,9951,3902,0.00043105137285818097,0.5461032396423015,0.12471800037319891
IYH,open,1120,505,0.0005124625933316835,0.6474320813656617,0.6005955923036495
IYJ,close,595,289,0.0008122999719833626,0.6946421502483217,0.2835801141130194
IYJ,midday,7139,2088,0.0019343382842760331,0.3412928861585444,0.45675692436426885
IYJ,open,826,396,0.0020157963933680493,0.15772984487467928,0.1918337317183061
IYK,close,588,361,0.001053875231848164,0.4445098162417813,0.5522646964330533
IYK,midday,7232,2072,0.0015878351287342838,0.5127897496538829,0.4648073927935139
IYK,open,1120,451,0.0017060131063465717,0.483394164260798,0.6348002863538318
IYLD,open,38,91,9.528600172463352e-05,0.0012009813058967164,-0.6078944128368122
IYM,close,883,400,0.0006822056094013717,0.5683662810027307,0.3366972236154878
IYM,midday,8065,3289,0.00073231725592134,0.5277727108612937,0.48610211375743095
IYM,open,777,326,0.0008240638963088559,0.28143095404975726,0.2864521261697258
IYR,close,1058,502,0.00019355574850035492,0.6010224091911434,0.31831380824197475
IYR,midday,11233,4357,0.00036905706343516484,0.5706500151325397,0.5490433307275984
IYR,open,1156,511,0.0010494251898407697,0.6499848536502116,0.44145439735549874
IYRI,open,99,23,0.25025373820159064,0.6941020632129655,0.8542974314852725
IYT,close,718,412,0.0003735133302343551,0.27831793461308646,0.3634272046908754
IYT,midday,7050,3025,0.0007027114821632921,0.31658511253170757,0.3294919187966723
IYT,open,773,385,0.0016597743645647663,0.39008234690260013,-0.06324509621041141
IYW,close,1146,516,0.001262656186065012,0.6576063418502941,-10.816070264580333
IYW,midday,12418,4948,0.0018083010921105375,0.6910933745758946,0.7174126447758655
IYW,open,1202,530,0.0017688227682136257,0.5549250544282546,0.5545925412591652
IYY,close,562,270,0.00481860719615201,0.6818505178282461,0.6615069278472094
IYY,midday,10518,3698,0.003583691341091257,0.5989177253105828,0.5529393431177454
IYY,open,1012,438,0.0011813272041184511,0.28863031734567074,0.2643456390019019
IYZ,close,780,367,6.695443657393669e-05,0.5431538966141404,0.5366856966330513
IYZ,midday,8763,3561,0.00013265253820135325,0.444607961968329,0.04292949049882855
IYZ,open,907,396,0.0002696785919919468,0.4948612047871459,0.5781249342995542
IZEA,close,34,57,0.003575031783180126,0.2437454469752651,-3.201772048228343
IZEA,midday,148,132,0.005962041856136113,0.27137611001771217,0.1441534029607212
IZM,midday,37,25,0.008240583393378423,0.6271462757419308,-0.18564884554677064
J,close,282,272,0.003908664752240658,0.2862682540149095,0.225585983889658
J,midday,1572,702,0.024876008195715543,0.2175109539343081,0.15916245076509006
J,open,170,60,0.050517184225922274,0.11504650190265273,0.6223274000496869
JAAA,close,48,31,,,
JAAA,midday,787,107,1.1086920431339853e-05,0.21628831705069862,
JAAA,open,97,72,4.320998330726932e-05,0.4041404262322556,0.865312521200174
JACK,close,265,306,0.001494250677668781,0.7822344849674426,0.2167824946945328
JACK,midday,1276,750,0.0017052143155712465,0.39361258088290235,0.4223342663557733
JACK,open,125,59,0.010737364834147198,0.3386948640111253,0.4134642995294613
JADE,close,49,17,0.005,1.0000000000000002,1.0
JADE,midday,530,126,0.0051311219247244955,0.7360176680068722,0.9992221717998274
JADE,open,180,47,0.005060562015503876,0.995434468021431,0.9998531578679406
JAGX,midday,269,60,0.000893343308260014,0.2911731631354986,-1.1921565309462223
JAKK,close,127,159,0.0056674725380353,0.3292251483106822,0.018894301193199015
JAKK,midday,536,249,0.00681929408967059,0.19500977720727622,0.3534110884289644
JAMF,close,271,288,,,
JAMF,midday,1917,894,5.984070652543467e-06,0.03453778516736476,0.10554810454866681
JAMF,open,91,49,-1.4344746173703324e-05,0.02778178868674842,
JANM,close,50,48,0.0021211675917364365,0.07760369238060133,-0.44989827720998443
JANM,midday,758,308,0.0006438211833368493,0.05187155101110665,0.027530851698857717
JANM,open,58,21,0.0009628927702280705,0.18111458038240227,0.2790919869994515
JANP,midday,423,130,0.00022309264305177116,0.0003961655990210387,-0.0001911661274272003
JANP,open,62,20,0.036521739130434785,0.3252088519090254,-0.9105229993698805
JANU,midday,134,39,0.0004667606431104868,0.05128478272663458,-0.008717234501240512
JANX,close,263,330,0.00245006342839495,0.3785607991116656,-8.104344558865433
JANX,midday,2351,930,0.002588329707949902,0.4531762954520022,-4.07287119353365
JANX,open,232,133,0.0014194619222884974,0.13914294835748964,0.1900152941218981
JAVA,close,471,275,0.0003214207877641655,0.3454741284459917,0.5141518096953476
JAVA,midday,6387,2291,0.00047205199105084797,0.22749262622886332,0.21751287917358597
JAVA,open,850,306,0.0008127402323128567,0.2859802729071588,0.21284904542624394
JAZZ,close,249,274,0.019326512147013974,0.35036667522766257,-4.482733465701046
JAZZ,midday,1360,787,0.013190745460009942,0.16828905595445792,0.22562456379258577
JAZZ,open,119,93,0.022250439405422495,0.08400558593397424,0.023709660097404273
JBBB,midday,217,88,0.0005863813079955341,0.11330965709023234,0.24550045386656383
JBBB,open,50,11,0.0012757156890299927,0.165388310541469,-0.6327028175499574
JBGS,close,319,313,0.001667101598272931,0.36831718942422703,0.27267727212849313
JBGS,midday,1366,740,0.003809345869504319,0.33051161115318717,0.3930567224359309
JBGS,open,41,41,0.009970944945229503,0.08137424549659161,0.5463067401862276
JBHT,close,275,285,0.005455954210960317,0.34367464753407256,-0.19413953218754676
JBHT,midday,1779,657,0.004740260035448489,0.08738473732649944,0.16218526400571776
JBHT,open,156,79,0.0344949492295269,0.09174988096288601,0.3850292704530479
JBI,close,373,231,0.00020294823675939862,0.7359368635469441,0.5043214099867523
JBI,midday,2233,859,0.0005077982031281066,0.3976153536461967,0.3617492982195535
JBI,open,172,67,0.002470696119317309,0.3298988923322183,-2.348187678544161
JBIO,close,167,198,0.0018940446307181206,0.17910423920796542,0.08674426165216453
JBIO,midday,783,531,0.0060023699971112465,0.1586979227122081,0.17125785901441437
JBIO,open,37,14,0.030271482740874014,0.39070219461285216,-0.44208446485582575
JBL,close,373,284,0.016888438326024813,0.38384920060128447,0.4140878206987091
JBL,midday,2512,1027,0.04184366727786321,0.26520662708174697,-0.285535399641043
JBL,open,328,125,0.12827427483500206,0.0759098061056122,0.5492210534252593
JBLU,close,499,432,8.479565500016434e-06,0.8212008484599644,0.7564192797209789
JBLU,midday,4823,1605,1.7043317698753358e-05,0.8382600330169132,0.8072952410064343
JBLU,open,450,229,3.805744062417185e-05,0.6976385142879281,0.7102522784096246
JBND,midday,856,169,0.00022252892235400954,0.2821572901267887,0.41103184520171576
JBND,open,203,73,0.0005920147485062636,0.01039313068597084,0.1588776533043561
JBS,close,596,326,0.00010180661849218873,0.7953537607582633,0.84182257458396
JBS,midday,4550,1626,0.00018288846271557162,0.7443538455693789,0.6138699034794393
JBS,open,411,147,0.0007365490301431182,0.47329350513208907,0.7479680509022473
JBSS,close,113,108,0.007067160912072692,0.056610743202453295,0.2656611584341325
JBSS,midday,317,151,0.00688084267336895,0.020119967670862538,0.022056799765227453
JBTM,close,147,190,0.04868773112360048,0.27048549249997555,0.039280934698254
JBTM,midday,576,205,0.0692871812116674,0.12567092029110033,-0.17282559056649682
JBTM,open,51,17,0.6881420063277478,0.1962669525369816,-4.004439212566715
JCAP,close,170,176,0.00614844108651204,0.8933903988906601,-0.041746544288245646
JCAP,midday,337,271,0.009088723692265686,0.2613525381015885,0.42588634249127766
JCE,midday,222,53,0.015620195506272593,0.807047173811392,0.08335169318671354
JCHI,close,37,25,0.005,1.0,0.96875
JCHI,midday,974,214,0.005107859100560403,0.9834684225344776,0.995814490497154
JCHI,open,206,51,0.00514189447358366,0.9836072559244669,0.9889185556534741
JCI,close,885,473,0.001706521893657718,0.5594134218419619,0.3236449844981302
JCI,midday,6242,2764,0.004122874196761249,0.5473090880276436,0.38280347408135695
JCI,open,485,232,0.015671335765551568,0.4446442829602332,0.4590764774459125
JCPB,close,46,52,1.791155877084836e-05,0.015324333615059152,-0.06002791071305369
JCPB,midday,1513,393,5.79133105526347e-05,0.011023249336361722,0.3420847100385431
JCPB,open,139,121,8.34710453891233e-05,0.11919097622005828,0.38035002036138243
JCTC,midday,119,328,0.0012735937362088393,0.17881043428159465,-5.5901847034660275
JD,close,615,465,2.705969948318684e-05,0.18594366703635748,0.551487815102359
JD,midday,7113,2251,0.000167990111635086,0.7153730577280055,0.5074523780986425
JD,open,799,258,0.00026355602365781043,0.7220640766060082,0.6290353480440292
JDIV,close,39,39,0.002587812666311868,0.6980992560300394,0.6073687581835436
JDIV,midday,608,161,0.0022606611387617965,0.6201531641463769,0.6783921906614487
JDIV,open,215,44,0.0023256129086057374,0.48601301614745795,0.475496422778951
JDOC,close,58,43,0.0022894168466522677,0.6708651769396909,-0.0024694038613961578
JDOC,midday,825,199,0.0048682562416760035,0.27334597415678646,-0.30045993656425773
JDOC,open,219,77,0.000891670013499499,0.08306155514991337,0.20714987113124594
JDST,close,296,251,4.336022205396749e-06,0.7136252947408604,0.1640074902030001
JDST,midday,5086,1549,4.546385147183713e-06,0.6453350793051408,0.6455059634237017
JDST,open,810,310,6.253120622189292e-06,0.7248164506383874,0.5864115403284147
JDVL,close,31,27,0.0009752808988764045,0.8533707865168539,0.9349461934041111
JDVL,midday,409,123,0.0010112078753614028,0.8794862579224032,0.9101070681031866
JDVL,open,205,39,0.0008241944977533144,0.49010924144475165,0.6419469716664126
JEDI,midday,65,17,0.0011001027991812318,0.12075142662837574,-0.004728502371670551
JEF,close,416,308,0.003377738534783738,0.6782916610672466,-0.0313755743982429
JEF,midday,2257,958,0.00352073431361361,0.1950769133663805,0.15689866301615496
JEF,open,249,138,0.014090971923722455,0.25984569800281676,-1.9730894530288459
JELD,close,321,118,0.0001738032372639788,0.8967966715019268,0.781971532855163
JELD,midday,1420,651,0.0003102171496638689,0.7299692819323021,0.8177142523870976
JELD,open,234,35,0.0012081370820144841,0.42604434955562526,-0.5427632201168053
JEM,midday,181,59,0.00014858219734661498,0.1538586126294958,0.1684373467126853
JEMA,midday,355,44,0.0037748499425311823,0.43334172911379715,0.14480315021944412
JEMA,open,91,17,0.00356294964028777,0.5327520235267469,0.5011168303758904
JEPI,close,398,196,8.236464476258226e-05,0.5444498581525519,0.5917083540907657
JEPI,midday,6061,1877,7.213597605892317e-05,0.6018869703724962,0.5873221246945842
JEPI,open,1042,452,0.00011534037909126076,0.29028151191033247,0.28640182605236963
JEPQ,close,699,368,6.575490416097478e-05,0.37472154288383314,0.29549227555876356
JEPQ,midday,10532,3148,5.5825275480731924e-05,0.5152496681167623,0.5809820568396189
JEPQ,open,1172,507,6.212593411861417e-05,0.5179089243178234,0.43665335228775615
JETD,close,39,20,0.005,1.0000000000000002,1.0
JETD,midday,642,133,0.002162060467476538,0.5074202700283912,0.5406318614756751
JETD,open,212,73,0.003506193544876479,0.8130341425543959,0.0927744603141255
JETS,close,670,389,8.365609904204938e-05,0.5783863667047912,0.45335162164035414
JETS,midday,8649,2937,8.859982007674091e-05,0.5393133036703293,0.5832863400857938
JETS,open,834,384,0.0005169900484541016,0.07964751752919101,-0.15100177646701973
JETU,close,333,202,0.005022272090708151,0.995897505373517,0.8523956394109313
JETU,midday,1711,1002,0.0024649229149665145,0.1676932909398029,0.6414191076013636
JETU,open,594,162,0.005215245094287914,0.5911589727852482,0.25078342810758747
JFB,midday,143,19,0.023315461005111737,0.03785908601102425,0.1019082075924278
JFBR,close,117,114,3.087565165831414e-05,0.023252412638018933,-0.2511037640109528
JFBR,midday,1725,438,8.782828352404501e-05,0.10215594529712428,0.1271945889497289
JFBR,open,617,193,0.00033194114528217094,0.6644174779111244,0.6896413109432269
JFIN,close,101,65,0.004081791778900828,0.05184786957306101,0.3690587760363909
JFIN,midday,237,124,0.002106230122560185,0.15924800749409512,0.07313834444753986
JFIN,open,56,37,0.0014521381441330232,0.07908609471759938,-0.8522574378112795
JFLI,midday,243,95,0.005266398929049532,0.566341029285408,0.9375782856448166
JFLI,open,59,14,0.005579803719008264,0.3607171135522847,0.9817042217346266
JFR,close,31,64,,,
JFR,midday,344,118,0.0001399384055303484,0.6842750271007165,0.8416460799728446
JFR,open,63,22,0.0005277019901646744,0.625662909570675,
JFU,midday,55,10,0.014690757328398382,0.3262755044284523,0.7682409625416713
JG,midday,34,13,0.01873175799804542,0.15298563972917906,0.4206820907994002
JGH,midday,86,27,0.0019209546863564032,0.32417842855428297,-3.0728146124468925
JGLO,close,315,64,0.00031913028708144254,0.24996981955796455,0.10056138213915944
JGLO,midday,1970,689,0.0003750964405536044,0.12080647364706812,0.08059293430905945
JGLO,open,254,51,0.0005963261646311761,0.3217774595275154,0.15981601976898785
JGRO,close,968,466,0.0007486820134438955,0.4036055103530769,0.5318725841148519
JGRO,midday,11069,4585,0.0010544890921864402,0.47020502656534463,0.3536319294349859
JGRO,open,1155,507,0.0015845580562976484,0.6658447774720235,0.5660516468625533
JGRW,close,236,89,0.0029471474126227387,0.21614382565905552,-0.052638904571600253
JGRW,midday,2427,724,0.0008533874797971131,0.673025758790697,0.8970557995098563
JGRW,open,309,128,0.00029612844631259956,0.14993596753018357,0.08302313087181468
JHAC,midday,55,12,0.0017475684438040347,0.05015094226773139,0.03159969198461132
JHAI,close,85,65,0.000924156004316325,0.8796644563909175,0.9271870964020048
JHAI,midday,1693,355,0.0008957896589266807,0.814112029079136,0.9115414275453098
JHAI,open,514,176,0.0009622784547435038,0.962032443804114,0.8392908323488124
JHDV,close,204,47,0.00015625,0.030838815789473683,0.18798461302691982
JHDV,midday,3315,916,0.00018255595858374297,0.03239052734476233,0.03355496417888448
JHDV,open,456,192,0.00023943767572633554,0.05686144022547333,-0.010936425736217004
JHEM,midday,106,31,0.010061445999282383,0.2387406746810537,-9.469243900631955
JHG,close,301,254,0.002092877831778597,0.43644035892008365,-0.07910439302326289
JHG,midday,1108,540,0.004926738163051513,0.3931421830056951,0.365918685282147
JHG,open,70,40,0.022417688092053918,0.14224406151991426,0.3177893393975231
JHHY,midday,157,20,0.0023047335881825476,0.6466628255035604,0.23831685879491882
JHI,midday,87,15,0.03012953565863389,0.6211388507464279,0.4433109044863698
JHID,close,92,19,-1.9945602901178603e-05,0.0019161714577551493,-0.017499994113012285
JHID,midday,964,200,-2.0405468258333908e-05,0.0003060891493291001,-0.00046324271144504436
JHID,open,114,36,5.135135135135135e-05,3.9857457146678064e-05,-0.013752448701773057
JHMD,close,42,14,0.03309324323873821,0.8411112238174614,-0.39057058338681006
JHMD,midday,258,56,0.018641573203428876,0.4123465366812412,0.36002429917075207
JHMD,open,111,18,0.011519641843748029,0.28891124001665597,0.3696125659180387
JHML,close,377,239,0.0007167307136094482,0.26758828160291104,0.03272576928907134
JHML,midday,5059,1675,0.00012725813581139609,0.09480005322381051,0.10195563873524538
JHML,open,732,285,0.00024067074165590402,0.28883459205578804,-0.10596703752079062
JHMM,close,384,165,0.0004751426006472388,0.47571646895041236,0.1752868260686561
JHMM,midday,5916,2019,0.00046072622678047846,0.18290287011384973,0.32787772822728267
JHMM,open,907,287,0.0021230340048087703,0.10714415102421478,0.20600960830413184
JHMU,midday,54,21,0.0007007648183556405,0.12714371580561498,0.34224890231017546
JHPI,midday,77,29,0.0017979021481428264,0.6677922264530498,0.7966676590824162
JHSC,midday,160,38,0.0025582060292917088,0.0659739818267743,0.3398487150951516
JHSC,open,31,13,0.024034709193245782,0.3290460788373455,0.19897242471481247
JHX,close,447,279,0.00011473078666248772,0.5944691979876565,0.6550561600661831
JHX,midday,4071,1602,0.0002512025179015056,0.6388422653313579,0.6731137638677194
JHX,open,544,165,0.0008307730974356372,0.4457169962261133,0.7404472213120401
JIG,close,54,37,0.005180722891566265,0.9131703171121089,0.9589995954131704
JIG,midday,1328,256,0.005133356686815151,0.9049546666255537,0.9113008601775926
JIG,open,239,70,0.005256537072079821,0.882133997370619,0.870136401434465
JILL,close,33,47,0.008912215431484443,0.04172816250637241,0.02411307776593008
JILL,midday,180,140,0.018444433556323074,0.3448049864568652,0.4678984946860567
JIRE,close,196,137,0.0005306306110871131,0.03339897550368929,0.4408395894320064
JIRE,midday,2708,941,0.0002174393841495126,0.05754975851032388,0.024778025613107713
JIRE,open,166,107,0.00022165586712844003,0.19465028754635016,-0.04535979760848963
JIVE,close,39,50,0.0016758780800584859,0.062472017256318686,0.21819566759565046
JIVE,midday,900,164,0.002251988098500289,0.16103479190178865,0.46361635070305107
JIVE,open,164,69,0.002207557578722183,0.7822321243492941,0.3020723852090935
JJSF,close,79,142,0.032943421181591805,0.46882980954423104,-0.47583829317698223
JJSF,midday,872,314,0.023260586414752663,0.18869020100770575,0.09147652552612773
JJSF,open,75,64,0.01904730081360926,0.03296221388508923,0.14029531284600072
JKHY,close,352,326,0.011221825210279554,0.4233333989671582,-6.572909299323169
JKHY,midday,2108,987,0.019256810118736183,0.3272127236649728,0.25541201371602795
JKHY,open,196,97,0.048839253245473814,0.3827734508073883,0.02963749044645214
JKS,close,177,128,0.005764452133637242,0.3159315643846427,0.42388451927598225
JKS,midday,512,311,0.013450926121258432,0.2857172820139052,0.28714060155043253
JKS,open,39,11,0.032360490118185675,0.36310855008065884,-0.09727261712944069
JLHL,midday,148,91,0.014260226712460168,0.45677082866958113,0.08532030397188994
JLL,close,239,267,0.07369134133316062,0.16812834845303715,-0.3560627950634456
JLL,midday,902,581,0.07260522274736937,0.1086444741314403,0.14943102819849263
JLL,open,58,42,0.684050560160105,0.15847796219627622,-0.7148666946423501
JMBS,close,58,31,0.00036021873339490604,0.261128563483524,0.08116310521822556
JMBS,midday,1203,371,0.00014604327970554225,0.1324375383131973,0.12311573139236887
JMBS,open,85,111,0.0010799888552309174,0.20169033495126548,-0.34153370091530766
JMEE,close,353,219,0.0005974862011153402,0.3743375417566587,0.38412224238074033
JMEE,midday,2009,740,0.0007360594159103175,0.22278342887657174,0.3268985037136297
JMEE,open,151,49,0.0023806895869479994,0.11805789174674698,0.2403531713903787
JMIA,close,162,195,0.0007373501201455872,0.23431887592381664,0.4071664534136342
JMIA,midday,1517,568,0.0010019155135116047,0.25045955310821794,0.30214874802284764
JMIA,open,282,109,0.0017802485698928075,0.21040227653989188,0.29560387532854326
JMID,close,104,21,0.0006934812760055479,0.010164089053682653,0.047772726516634556
JMID,midday,1659,433,3.5849835742333305e-05,0.0004422073150737711,-0.0021068340258545426
JMID,open,363,113,0.0004309967087795827,0.14807150795299662,-0.0756445690374985
JMOM,close,369,169,0.0006623541614424715,0.43214871096148577,0.42424016045579627
JMOM,midday,7449,2027,0.0016643347575753618,0.2606978679559488,0.19344158410255352
JMOM,open,816,330,0.003993141230084459,0.1563473458415109,0.4336959703697464
JMSB,close,40,65,0.0011962359240414112,0.4784943696165645,0.007667594472414163
JMSB,midday,119,85,0.0044376017516648755,0.1530079345990359,0.06513644123852491
