sym,session,n_in,n_out,beta,r2_in,r2_out
GFF,open,107,23,0.020593633471987574,0.31886124807184185,-2.873199050098359
GFI,close,657,355,1.3574774560367623e-05,0.6551870397926359,0.5081378306358735
GFI,midday,5642,2012,1.8169775350688464e-05,0.6049743150190767,0.5624139290395409
GFI,open,616,251,3.0744183377237856e-05,0.5408254724170973,0.2810633600815109
GFIN,close,30,33,0.005,1.0,1.0
GFIN,midday,278,55,0.005365309406359523,0.5236750997985604,0.6754674072963269
GFIN,open,79,24,0.0060952572347266875,0.7236999488324932,0.9507898788670537
GFN,close,42,63,0.0227519879810892,0.34943760488061015,-0.47172395704906944
GFN,midday,307,171,0.0022665906654017877,0.0742193358836959,-1.336092799757941
GGAL,close,366,231,0.0007696349634896272,0.3824748810549481,-0.4755685271278798
GGAL,midday,2574,886,0.0009583044318503992,0.2635812996989402,0.20375291898409287
GGAL,open,214,142,0.001613287162790778,0.3548394368752439,-0.5223020130540281
GGB,close,466,349,2.8046180603182253e-06,0.5319582900762876,-0.7198948023099949
GGB,midday,5708,2094,3.604714926881564e-06,0.668773668921712,0.687098535395859
GGB,open,488,188,8.496670595555881e-06,0.649834024461912,0.2140130829944893
GGG,close,296,174,0.00619771908957661,0.21339822326067767,-0.004192043520308442
GGG,midday,1382,705,0.008160104264466731,0.245990963991432,0.09187778922439793
GGG,open,218,50,0.0065032464674000265,0.02083803930169446,0.21221958908376082
GGN,midday,136,78,7.679197491286013e-05,0.5557504464139609,0.6197075548610933
GGO,midday,69,48,0.058222516595897854,0.7652190453492473,0.5517772415348806
GH,close,212,230,0.00436221622084275,0.3364352311309002,-1.1600122824810897
GH,midday,1611,755,0.008993032577109681,0.33100538434436905,-4.84223491697245
GH,open,185,76,0.01202878079062369,0.32883347022915044,0.24820795427199782
GHC,midday,291,54,0.43071754584473015,0.07774886510743435,-1.205563017082933
GHC,open,30,20,3.2882014870332004,0.7093845184099302,-0.5806067705984435
GHG,close,31,26,0.01789667896678967,0.7177169446113064,0.119730341001829
GHG,midday,230,110,0.011315626174047253,0.21136299504130238,0.37623151931659515
GHL,close,142,100,0.002171391109124706,0.05719008125680935,0.03497124051479905
GHL,midday,788,365,0.0052533357580195165,0.2478466706121082,0.1860671001082428
GHL,open,89,15,0.011322465637795986,0.26783312991303443,-0.2909413713023399
GHM,close,30,32,0.04005046482824855,0.5064616092510271,0.1961587628113265
GHM,midday,93,43,0.03189504306271153,0.34042060962388904,0.45697818622445385
GHM,open,41,14,0.07872105966162066,0.4283025728243296,0.29922455552200544
GHSI,close,69,71,1.4106399876016436e-05,0.28362660563951025,-2.1944875149573453
GHSI,midday,938,537,2.171707376476715e-06,0.07469291190443754,0.09306519005946556
GHSI,open,117,21,4.457312661939314e-06,0.26618242633281,0.6403556020390565
GHY,midday,91,37,0.000954232674718514,0.45768491000387646,0.1867766140947018
GHYB,close,65,37,0.01,1.0,-5.020257071547423
GHYB,midday,969,303,0.0028756267055547167,0.38567153624771244,0.4837622380270207
GHYB,open,103,30,0.0024180378296743675,0.11347721670300304,0.41482550194004253
GHYG,close,131,60,0.0016538461538461537,0.061189145462568026,0.05620315581854052
GHYG,midday,1110,698,0.0003981356494890861,0.009365890233026591,0.036604339437622424
GHYG,open,131,56,-0.0022786037491919846,0.023710196779964228,-0.016658038944643794
GIB,close,188,122,0.014962366973175486,0.1729855897689865,0.10365175882721622
GIB,midday,1813,601,0.009040631654710618,0.1333475613517426,0.06950590570548476
GIB,open,179,110,0.02459171306032937,0.13670673558141275,0.14266466932143074
GIFI,close,46,17,0.0020999456377368306,0.4597551239020225,-0.5818580576272099
GIFI,midday,142,49,0.005191068590971461,0.2818777544898158,0.5139038320725428
GIGB,close,122,62,0.001,1.0,0.30441685404242835
GIGB,midday,1406,590,0.0007333902633394299,0.704761925793095,0.5167305788729717
GIGB,open,150,59,0.0007202538647413316,0.510575375750732,0.9095723791826721
GIGE,midday,275,54,0.0002846229992625246,0.028247924514697816,0.05331858980704751
GIGE,open,188,27,0.0009430859908545638,0.5363596254577702,-0.05528262824191543
GII,close,63,35,0.0021553296846494657,0.3023249723033399,-1.6376145848547377
GII,midday,267,23,0.0003970838970329324,0.006900643364179364,0.012005355683976093
GIII,close,364,248,0.0011940968476538032,0.10480219425870006,-0.03774145787110483
GIII,midday,2164,859,0.0014925824672871162,0.22825218179984091,0.41076310687844386
GIII,open,217,58,0.008824388665460928,0.054346083004550544,-1.9996366080744679
GIL,close,373,201,0.0005997602056897144,0.10735079972380124,-0.032068722763114677
GIL,midday,2408,1016,0.002638119447843053,0.28984713576926335,-0.24035640091572308
GIL,open,305,116,0.009805621227034546,0.0793231713348732,-1.2086614421088342
GILD,close,969,509,0.00027258500062559457,0.6349996254364508,-0.24425499819773622
GILD,midday,9092,3603,0.0007443015366649613,0.6024984841441283,0.2643206620403039
GILD,open,653,369,0.0010746587356230948,0.4205081022520153,0.550358070027738
GILT,midday,125,45,0.0006104365652551697,0.13323820675180006,0.057513124778367786
GILT,open,166,16,2.7759522023344324e-05,0.005428143202314788,0.006017114050270278
GIM,close,97,95,9.514228698164397e-05,0.22144367294977632,0.2920350420571275
GIM,midday,467,172,0.0001866687016784927,0.46578949715752943,0.5580333999599039
GIM,open,67,36,0.00031795548227593135,0.20083459315782778,
GIS,close,637,418,0.00028744706010721047,0.5556935373697359,0.6206360706852322
GIS,midday,5602,2111,0.0006754931114878759,0.6039822909657535,0.2447241866785862
GIS,open,373,221,0.002218838397434298,0.5790258712573412,0.5881764624498307
GKOS,close,261,144,0.006763713975093326,0.1482614902887659,0.010062019469632033
GKOS,midday,1457,764,0.011138360049088135,0.21333574639708014,0.22284802637800927
GKOS,open,151,30,0.017142204590072905,0.035513009640660134,0.1936187505103999
GL,close,278,199,0.005087711476518387,0.46231189896885144,0.3999689435138254
GL,midday,2573,967,0.005882967007556332,0.3801215391375003,0.3066429411050401
GL,open,96,51,0.030827764773126612,0.06783948237592362,-1.2368376822904037
GLAD,close,55,87,0.00026846690577657134,0.8028552533342028,0.22605049999717197
GLAD,midday,330,120,0.0010390762810054627,0.27738049111565594,-6.312926289245914
GLAD,open,115,42,0.0017474730965127852,0.15028149835101962,0.09973674945351074
GLBS,close,33,17,8.236856803033381e-05,0.13236410373795637,-0.11998600081521182
GLBS,midday,282,182,0.0006580825516317614,0.07042639101457174,0.10632551811247815
GLBY,close,124,33,0.0036390315480557592,0.7278063096111519,-0.12068300356887351
GLBY,midday,1348,551,0.004360486066189399,0.8664125106371976,0.7560413705309369
GLBY,open,117,50,0.002527193618564177,0.46384567534936966,0.7497298385972957
GLD,close,850,434,6.557860112863748e-05,0.47886918042654264,0.11478130836789191
GLD,midday,11103,3622,0.00012321138093147158,0.46647044595509585,0.4356681314449682
GLD,open,1103,449,0.00016288791938609597,0.5188326939468269,0.4750525876594567
GLDD,close,191,180,0.00041134815282506724,0.322087600497721,-0.09299602193986933
GLDD,midday,975,281,0.00032282089714319266,0.2103360671506098,0.2850003363901209
GLDD,open,96,29,0.0011780709519651916,0.09143350882589653,0.042890180652759624
GLDM,close,84,50,,,
GLDM,midday,2391,410,1.851753327249169e-06,0.18585596099934726,0.007547271058074956
GLDM,open,466,149,3.6554510644060103e-06,0.38980755363875186,-0.3302498691872131
GLG,midday,69,34,0.00019982302668129206,0.06178356851914842,0.15346373835903848
GLIBA,close,211,231,0.0054751320387699766,0.23477638287050018,-0.6823744184703349
GLIBA,midday,1820,716,0.0008284554483974986,0.0271668009995741,-0.0015747619047177253
GLIBA,open,289,138,0.0039030549597850973,0.056222901496941084,0.10082817408663614
GLL,close,89,62,0.0003209424470810681,0.5168808261409951,-0.16307377528594014
GLL,midday,1290,380,0.0009681768834412358,0.43147853681942133,-0.7417626209825672
GLL,open,230,49,0.0015669329377491715,0.19419024023142548,0.5131994418314421
GLMD,close,53,43,0.0005870990128623494,0.5451724869730789,0.3703183073660239
GLMD,midday,134,101,0.0021111616534930855,0.42907688639366004,0.24581015408167717
GLNG,close,404,344,0.000239222566977829,0.8098554044025521,0.2974217884097885
GLNG,midday,3775,1441,0.000528856845703758,0.5965063553186992,0.6398828438879185
GLNG,open,279,140,0.0011877261131529025,0.18797336989715188,0.3963306468526874
GLOB,close,247,205,-0.0012404522048522267,6.261843139580119e-05,-0.0010984450340416618
GLOB,midday,1408,659,0.01665582644121133,0.03033472633549637,0.002677496837595994
GLOB,open,112,81,0.06835108085892005,0.15001153235188244,-0.12132697388113578
GLOG,close,97,118,0.0009646912286379451,0.5649188055654832,-2.979302093061597
GLOG,midday,913,276,0.0019077777695016805,0.47668319067245,0.28629797239333454
GLOG,open,119,71,0.0030703968752970926,0.18876740055092436,0.24321155354146196
GLOP,close,48,50,0.0010900938377317343,0.11868167569989334,0.011205062435863278
GLOP,midday,603,304,0.006055563533194065,0.10978189889546984,0.12613345219302174
GLOP,open,74,59,0.007514319024576534,0.15134475281691095,0.043372932074902226
GLOW,midday,250,49,0.0033329386762819724,0.16137033885472174,-0.003852892729743873
GLP,close,54,50,0.009793506231780701,0.049845095768469,0.18938350433693285
GLP,midday,438,206,0.019393328787166684,0.24618328503521608,0.20728000808809055
GLP,open,57,18,0.011882915414872694,0.32021513612176117,0.6661368352155125
GLPG,close,164,90,0.015703575459310393,0.2271407644739704,-0.13678195683001637
GLPG,midday,2538,628,0.0026600030311467802,0.0873408214908669,0.022361015961532837
GLPG,open,348,137,0.009007963005201772,0.45749269344911947,0.5227838961643507
GLPI,close,201,252,0.00013556267406828395,0.9674536398423018,0.48416353047682803
GLPI,midday,1273,590,0.002923298649572026,0.24110588114698256,-0.8172924507324109
GLPI,open,69,44,0.031749734668602037,0.23611574665446583,-4.827307003161595
GLRE,close,82,110,0.0001558166179616426,0.13044388626398198,-0.3284776983393949
GLRE,midday,1127,275,0.0004211486187015103,0.09460585554385773,0.1829791256762039
GLRE,open,41,14,0.001900805336864506,0.319869269726265,-5.608198885825617
GLT,close,87,71,0.0022358440971799935,0.07135705406412414,0.04664028743782045
GLT,midday,883,263,0.005843282640306145,0.2852212750770484,0.13973969312951762
GLT,open,49,31,0.014656191890909746,0.27291201326933057,-0.033724072515180614
GLTR,midday,545,48,0.00022239255311851474,0.12303486194585264,-0.11904049336389533
GLU,midday,35,12,0.0057490572505999316,0.1603654193156368,-0.0054398716067094455
GLUU,close,368,299,4.720281036171783e-05,0.8477681009215287,-0.7745262076315256
GLUU,midday,2848,1110,0.00010271554504536764,0.7211552033006644,-1.6008762233721505
GLUU,open,226,115,0.00014057959976794304,0.5963572293325649,0.8388029924344536
GLW,close,694,415,0.00012258022067294369,0.6426703493789707,0.7016941941569411
GLW,midday,6535,2474,0.00018696472716537134,0.5873916612105962,0.5595911218912949
GLW,open,595,305,0.0008142607325487581,0.4903534389922244,-0.41941290436956713
GLYC,close,86,87,0.0007871482063987404,0.33502700438582206,0.22363460593598627
GLYC,midday,580,331,0.0011265798552291789,0.26704498170486834,0.36204833941579617
GLYC,open,74,63,0.0006309622423873718,0.004835392834364207,-0.17913194953756562
GM,close,869,452,0.0001329021880857889,0.7090655720361763,0.6936977180620669
GM,midday,7499,2826,0.00019600624698132995,0.599271330637991,0.6332993769787272
GM,open,750,358,0.0006558626562980343,0.6209894004578301,-1.1247528736514938
GMAB,close,70,75,0.0009110110446307617,0.42732523323442406,-2.64312452410651
GMAB,midday,948,289,0.0003984323706750897,0.17760554068298265,0.003942731726904736
GMAB,open,264,108,0.00019011670264679312,0.24682788298880937,0.2609144674378181
GMAN,close,34,32,0.005,0.9999999999999999,1.0
GMAN,midday,282,65,0.005208415296348852,0.9255772951125023,0.9709438338512897
GMAN,open,85,20,0.00516455859576665,0.9808249274304817,0.9704048444118024
GME,close,458,311,8.545617702175419e-05,0.6897883575397737,-1.6980808356679855
GME,midday,4433,1988,0.00012521065772318806,0.6594118526897561,0.6588331689491738
GME,open,393,170,0.0003151386194584981,0.37158467451167554,0.7456953110517786
GMED,close,289,186,0.00537709035867938,0.12948857801393668,0.0035502963206761606
GMED,midday,1767,537,0.008024195981224214,0.11829976353148149,0.23688587660956895
GMED,open,182,92,0.02744750350762065,0.07478321559766805,-0.3955334074100232
GMF,close,80,13,0.000583394294074616,0.0022894038819615565,-0.04244147068153903
GMF,midday,609,359,0.0008891085735345419,0.03446716419759671,0.0019447760467995456
GMF,open,166,58,0.0010957118717274512,0.185608360406255,0.1497937613266508
GMLP,close,166,104,0.000394435453664945,0.21803014143250204,0.3429479789732719
GMLP,midday,674,469,0.0005052781044494345,0.3202720618859288,0.3112457502989068
GMLP,open,83,58,0.0011739996288707838,0.38580230914153174,0.07612807966848689
GMLPP,midday,42,12,0.007135537738575285,0.5475606621608877,-2.3115102807736623
GMO,midday,80,34,1.356020780025191e-05,0.07940106330365339,0.14137276811793675
GMOM,midday,70,11,0.006928269243998073,0.4839080070013235,-16.756303814158517
GMOM,open,90,12,0.0064145856980703745,0.5063635013172358,0.9457728077638267
GMRE,close,123,149,0.0014442381984988589,0.18193554417615956,-0.02874013512144602
GMRE,midday,636,341,0.0006677603459215886,0.12755230036888887,0.12554181177815704
GMRE,open,75,12,0.004552973773969416,0.18534567114378708,-3.180075469517191
GMS,close,218,149,0.0010236147178444568,0.15745252912849755,-0.011816042888738165
GMS,midday,1367,697,0.0030585275888978494,0.23975395091237384,0.21965760534074275
GMS,open,120,31,0.01579419353033853,0.3064301241807787,-0.19480828146822615
GMZ,close,40,36,4.88210083705405e-05,0.014011629402345124,0.05239514708593984
GMZ,midday,261,137,0.00030455231057303385,0.029350804626441882,0.5341771473175378
GNAF,close,51,46,0.0360345756139595,0.4052640511916387,0.3703815283195635
GNAF,midday,1152,331,0.05928239239853788,0.5453166224785218,0.6273434182250287
GNAF,open,411,42,0.07763507580271159,0.36507283822915354,0.1840164202498844
GNC,close,135,89,3.557440141626849e-05,0.7899582553538609,
GNC,midday,1807,422,7.765874352022879e-05,0.5621474221644891,0.45115459609775266
GNC,open,88,53,0.00040846848710230304,0.5859112825844145,0.07971195760287042
GNCA,midday,159,74,0.00045072641677895345,0.2869379009533739,0.05661068968632066
GNE,close,65,69,0.002036321724535838,0.20506057600345576,0.19206679872183796
GNE,midday,336,209,0.002801516073965884,0.26886658103457806,0.15688929493740922
GNE,open,36,25,0.008876024169433613,0.0910784480164345,-0.1911753660783171
GNFT,midday,879,23,0.0009201580847324836,0.49534528561411906,0.19114153753947205
GNFT,open,184,60,0.0004902916555641136,0.44460441881445834,0.5274824987098159
GNK,close,58,45,0.0030865796172660914,0.25134128345603984,0.04196380578154346
GNK,midday,513,278,0.0033948434173587524,0.3427364664415905,0.23671389406486687
GNK,open,48,34,0.010327238217317522,0.34048071568306193,-0.4340499603937358
GNL,close,237,159,0.0005641152606507708,0.6340616445516467,0.4513906298838203
GNL,midday,1905,765,0.0010048609921185876,0.5268968405733621,0.3526877426176387
GNL,open,129,91,0.002921321139520106,0.05302358685670324,-0.6255984661534852
GNLN,close,40,53,0.0006656717243441586,0.2578426871216229,0.5246648970258118
GNLN,midday,319,61,0.0010961801806758569,0.2562398847033413,0.4445759180712101
GNMA,midday,107,41,0.0016149568579112506,0.22271636725322524,0.38242103445541087
GNMK,close,95,110,0.00034399227099517237,0.28321313661371283,-0.10344806376438886
GNMK,midday,649,263,0.000580280121058958,0.25303683063934784,0.3192077775357186
GNMK,open,98,45,0.0007754014821332311,0.2980953140937426,0.5040742132145685
GNMX,midday,178,82,5.874945063044178e-06,0.057607312604139774,-2.71460763394477
GNMX,open,80,10,1.248445785232689e-06,0.04169786951086819,-0.02677148188578027
GNOM,midday,185,39,0.0028341195807684016,0.6414094990155761,0.9323010845107166
GNOM,open,61,20,0.002839677949169938,0.24195525566639814,0.11238790838695156
GNPX,midday,359,198,2.576446923209041e-05,0.054767329573128,0.10886612599309431
GNR,midday,253,109,0.014999706533896321,0.5019293575554987,-2.974717313013559
GNRC,close,327,189,0.012238090004713629,0.1633357747596117,0.014685291713017357
GNRC,midday,2219,924,0.012727865324581335,0.08853653362407861,0.1489216276200248
GNRC,open,252,98,0.025325146182405056,0.03475331796520338,0.283183963419795
GNSS,midday,101,35,0.0006485305744813836,0.403221335645042,-0.49446867196592215
GNTX,close,639,369,0.00023044349094634425,0.7069272663367057,0.3359564117654378
GNTX,midday,3620,1469,0.0004268078935906666,0.5149254441291058,0.1741459340318624
GNTX,open,278,145,0.0016687389885838343,0.3274326302072175,-0.6485774127990609
GNTY,midday,304,37,0.016369152196866146,0.06685313198765247,-2.011632362237836
GNUS,midday,139,52,2.2839747423514267e-05,0.10410430642403827,0.07568216140011774
GNW,close,219,180,2.8776886586042676e-05,0.6958347539473962,0.18030285884011454
GNW,midday,1298,343,2.2003362818913706e-05,0.6787427818602423,0.532621282073011
GNW,open,223,54,4.081636920284094e-05,0.13156378659204598,0.7676650574527568
GO,close,176,151,0.00217568679295837,0.2677292956903168,-0.13071457299729117
GO,midday,1042,428,0.0022060314832005653,0.10250029902893783,-0.02927544247573577
GO,open,45,40,0.01030095480095615,0.17884394117614089,0.04776711903709052
GOAT,close,79,49,,,
GOAT,midday,970,390,0.011976340351638812,0.2895106899081099,-0.31065989040809705
GOAT,open,111,46,0.007199861207494796,0.20900548412915082,0.4930697864069473
GOAU,midday,352,63,0.00037250692457843724,0.057571719729598014,0.0948723441521846
GOF,close,33,55,0.007724702598587093,0.41377416672762457,0.21275296505826646
GOF,midday,257,109,0.0018293942077477093,0.24922799607812254,0.18689209157814313
GOF,open,54,11,0.009992346269012126,0.4016972787772852,0.1724808765315673
GOGL,close,71,62,0.0002380502474000191,0.6315731325583366,
GOGL,midday,466,157,0.0001859274931284012,0.2951441937266821,0.4263551022164521
GOGL,open,66,46,0.00013854433042348205,0.2766575777566885,-0.12265474145508781
GOGO,close,212,225,6.691160683072908e-05,0.6055757819163781,0.6605410193845772
GOGO,midday,2027,773,0.000297630169824116,0.625092143820603,0.684661631327321
GOGO,open,294,163,0.0002706147958751471,0.05395635300657715,0.4301093977484163
GOL,close,404,207,0.000656013860572005,0.4371897071470714,0.507182254918259
GOL,midday,3784,1170,0.0012543353481295808,0.48412746844522264,0.4641804006020477
GOL,open,294,167,0.0018716155027894137,0.5860101356466038,0.6116233796378459
GOLD,close,875,482,1.9578272102456484e-05,0.6265965939582052,-0.025791113556753675
GOLD,midday,9853,3732,3.066809858454345e-05,0.5535811195528687,0.4517049941972777
GOLD,open,1031,471,7.047444675830533e-05,0.46248083648211374,0.38689206123648023
GOLF,close,104,130,0.005037810377835346,0.14737511392242,0.03962102371981657
GOLF,midday,733,410,0.005555654907994952,0.13727524688557174,0.2232215704789161
GOLF,open,79,20,0.026358534163708647,0.0703478806469257,0.12471863196180277
GOOD,close,172,171,0.0011508133055360594,0.32279267026372344,0.27198267408185706
GOOD,midday,827,363,0.0013121126430674492,0.12168459872719342,0.0668931562776327
GOOD,open,55,21,0.002808419220003059,0.18393558765153972,0.3924783438378222
GOOG,close,705,384,0.01637899456681055,0.19205457872786705,0.2082887515102121
GOOG,midday,7119,2570,0.015177933686004957,0.11951165714243853,0.12655478995749148
GOOG,open,803,359,0.017609179592009083,0.14663079685221353,0.11071445777603506
GOOGL,close,647,406,0.01666193052107203,0.21943104774941014,0.29989923571178934
GOOGL,midday,6466,2447,0.015824335434449027,0.1633432505342745,0.15695560018621968
GOOGL,open,879,376,0.024577180275056353,0.22715510583016488,0.18173958900642184
GOOS,close,397,206,0.0024175941526137544,0.35945950306254554,-0.02539139330624285
GOOS,midday,2785,1003,0.005531559232196682,0.25183418344278874,0.29099583171156873
GOOS,open,309,165,0.016875268920025718,0.2130441966409667,0.0795969788885319
GORO,close,190,149,0.0002961734899887977,0.7382267547724004,-0.4114286373963443
GORO,midday,1979,645,0.00039141137582963,0.5384903972709826,0.37049017654202054
GORO,open,175,131,0.0007968047869841587,0.6241374213421008,0.3888264307332948
GOSS,close,185,167,0.0020438033908944248,0.37897677558752635,-1.7588814565709123
GOSS,midday,1062,477,0.002877374648043848,0.31254475450939684,0.009251379196639986
GOSS,open,167,88,0.004095205734127542,0.4576309625749078,0.40588626676029527
GOVT,close,71,70,,,
GOVT,midday,1482,410,1.7493644456071617e-07,0.03468466698960808,0.05070034200822604
GOVT,open,155,42,1.8915328491109002e-07,0.0014598950049785986,
GPC,close,318,235,0.004222525541129893,0.4965815997185716,0.3852151331689121
GPC,midday,1807,952,0.007880249746014222,0.2717675262037527,0.3122999043095599
GPC,open,174,69,0.02216980280692647,0.227273321484801,0.047191068965604877
GPI,close,186,129,0.029424667847150917,0.1655043211002544,0.046197302085213665
GPI,midday,1668,507,0.017556512297834153,0.10167496467033094,0.09437142430259005
GPI,open,182,17,0.03253273089884247,0.09769034587692833,0.29242147463396195
GPK,close,422,219,5.390154484701811e-05,0.3813783565940251,0.5499596680262933
GPK,midday,3764,1387,9.560959096346456e-05,0.5136494377476895,0.6058087454830242
GPK,open,342,197,0.00035321420746137303,0.43097393839798603,-0.7123548146198193
GPL,close,92,105,1.5964055607891903e-05,0.06209583452736591,0.14779764178240373
GPL,midday,561,312,4.1339634073333036e-05,0.06971344640461663,-0.16165297227015718
GPL,open,129,48,7.380267161331887e-05,0.029630157029692683,-0.04700295083917361
GPM,midday,67,10,0.003441301014640611,0.4085503974254057,0.1949413512541498
GPMT,close,116,76,0.0008492987687110808,0.11470382554908705,0.007138784087112993
GPMT,midday,761,290,0.0016296543729897163,0.17955611096316634,0.30794148731422477
GPMT,open,85,54,0.0059243249239234975,0.28412696793578207,-0.49495117570434144
GPN,close,545,279,0.003944123274644115,0.31720819698308045,0.3235495947903443
GPN,midday,3724,1660,0.009199368948471379,0.35918353113564777,-0.7460610705814752
GPN,open,355,130,0.02928960295226349,0.353591188702531,0.5276070604735335
GPOR,close,512,368,1.752911688650348e-05,0.6625781666327235,0.23077957938333382
GPOR,midday,4943,1670,2.568755993635918e-05,0.7316905313042933,0.4983847295684364
GPOR,open,520,258,8.919827871720307e-05,0.4513108617688478,-0.02759334271946612
GPP,close,32,40,6.90047005069145e-05,0.0048979575738725585,0.014611659734472981
GPP,midday,241,121,0.0011087416293583383,0.03307870350163738,-0.003721078727525473
GPRE,close,141,155,0.0007948057395463499,0.6141304493340956,0.37382224769507943
GPRE,midday,1238,512,0.0009592905363554273,0.2797244285990955,0.5288293335090276
GPRE,open,82,37,0.014541668004660701,0.8800224469109514,-5.5347764681386105
GPRK,close,62,52,0.004352620983616245,0.24750575163014504,0.03443970430891552
GPRK,midday,576,253,0.005236770182656775,0.18850762822847392,0.12039938129333017
GPRK,open,56,19,0.019126273475365965,0.1779287433063375,0.3828906544541347
GPRO,close,347,269,2.303373863206345e-05,0.9225870843097087,-0.6975707133031888
GPRO,midday,3020,1429,2.318622241771677e-05,0.5962527544859838,0.5830866116098874
GPRO,open,415,170,6.52632655291762e-05,0.64803695978332,0.7421358166458791
GPS,close,761,433,0.00010045070459539231,0.7961494297029531,0.6360504041648813
GPS,midday,8135,3158,0.00013334472276432425,0.5759876636890673,0.5999864871505634
GPS,open,656,356,0.000345363957400705,0.6145933607219438,0.4685004911241548
GPX,close,40,51,0.0014037531802860634,0.00723164008388271,0.09029166923547227
GPX,midday,157,102,0.015108594212441186,0.1961672111344947,0.1986325038660628
GQRE,close,96,56,0.0015952380952380953,0.11681643341004644,-0.12255203856512509
GQRE,midday,613,232,0.0027391262886732612,0.06660504951753235,0.052622137609992015
GQRE,open,77,48,0.002950384904243335,0.14129791089657875,-0.5848857636441247
GRA,close,186,169,0.0042107317721107465,0.2679627628694273,-0.0019057809746394483
GRA,midday,1066,540,0.007678332472424617,0.1889386321979796,0.10260143466971727
GRA,open,78,65,0.02581592369152758,0.17343916270516846,-0.49990188468465346
GRBK,close,91,68,0.00042850211603079867,0.07836721194671274,0.26665199292953234
GRBK,midday,389,195,0.0006403600175799637,0.35582945553486456,0.33086519709384754
GRC,close,159,72,0.012926882196017436,0.057134371069813214,0.008887005350661892
GRC,midday,704,565,0.008315785322334828,0.08407112359772333,0.07794733421159905
GRC,open,59,48,0.04226100082374474,0.24919125854556629,-0.6329091911815485
GREK,close,43,35,0.0007506324891655367,0.44034069491849176,-0.16904351119773287
GREK,midday,206,57,0.0010340408197026178,0.5032976289780686,-5.788718870076596
GRES,midday,137,181,0.0012085481371429763,0.08704238959057929,0.1405407604508382
GRF,midday,255,100,0.04524957500966723,0.7065911699130358,0.7605828584399807
GRF,open,97,15,0.06305395166719928,0.9597528658746602,
GRFS,close,110,123,0.0003451283436724703,0.5431961645789055,0.3843464385952562
GRFS,midday,1249,475,0.0006170620427939975,0.5748673682883529,0.6441672153014912
GRFS,open,233,61,6.695661894317505e-05,0.2926375634348417,0.19803827245949301
GRID,close,51,43,0.00023841059602649006,0.0008197499003776164,0.05019274099626814
GRID,midday,589,119,0.0013715526865587834,0.1402005770538633,-0.03288885489756477
GRID,open,193,46,0.001593480343144257,0.20889843963449473,-0.2419383867526128
GRMN,close,284,275,0.002232845821723989,0.530757777287356,-0.3573837745954309
GRMN,midday,2011,698,0.0037256319168836797,0.30153783543823115,0.1522900031366924
GRMN,open,174,114,0.00877661821237726,0.6219838865623957,0.2540486841704619
GRN,close,127,54,0.025,1.0,
GRN,midday,1524,595,0.08907880105278952,0.3014788700986252,-5.599486086052236
GRN,open,201,56,0.023676201372997713,0.8310888650249584,0.39938927112374467
GRNB,close,75,36,0.002427272727272727,0.7942179144385025,0.791382347107438
GRNB,midday,1047,535,0.0016609723094766348,0.9624352137600451,0.6237688616193482
GRNB,open,128,56,0.0007422871723498028,0.4175365344467641,0.6637436203642766
GRNQ,midday,132,15,0.0002693833146660335,0.14230166300818922,-0.025596126693383514
GROW,close,44,42,0.0001946048889278689,0.38661202887330526,
GROW,midday,113,26,0.0003789116068116161,0.5496337387617376,-1.5281693507803356
GRP=,close,31,31,0.4435971223021583,0.5027681930686262,0.5820889956102746
GRP=,midday,173,80,0.737244159479442,0.654782861578087,-0.17694881984621458
GRPN,close,282,330,4.7146320489524715e-06,0.891741545554667,
GRPN,midday,2752,1018,5.659399733022779e-06,0.4584494006943489,0.6650997794058832
GRPN,open,240,88,1.533172068363e-05,0.47721456327043893,
GRTS,close,99,70,0.0028045168239899405,0.505570115220202,0.08837467079218841
GRTS,midday,543,307,0.002597780709499486,0.0986367199189333,0.030872071617372043
GRTS,open,53,52,0.005089074787232351,0.3639371930390721,-0.5449291490254813
GRTX,close,80,148,0.01111222743618837,0.1434565722874077,-0.06753987322052679
GRTX,midday,245,103,0.006231155956605662,0.05239755532827255,0.017558939039965193
GRUB,close,482,289,0.001778086644085089,0.6277224237897526,0.09847659804757014
GRUB,midday,2921,989,0.0032583971667680487,0.369022356723475,0.3211507137350752
GRUB,open,241,99,0.013405898305179418,0.1398960458472354,0.1841206079405452
GRVY,midday,110,134,0.005249168884338058,0.04579993233942275,0.027403744867634194
GRVY,open,47,11,0.013118836720381123,0.021411086602215947,-0.01165702702689364
GRWG,midday,169,109,0.0028639049311502455,0.23339382058549635,-1.8707478819003027
GRX,midday,66,36,0.021692188571112925,0.3778436439439925,-0.6247634131635869
GS,close,593,363,0.004564625903076817,0.5033056967260087,0.5826483284449451
GS,midday,5272,1836,0.0071431206316962936,0.42815127337802966,0.3770642057511212
GS,open,481,220,0.0032023307766077414,0.01661475107173969,0.18630892420408984
GS-C,midday,32,14,0.20816256737161773,0.5218437340478732,0.6002670479235427
GS-K,midday,44,11,0.019523333339227004,0.012497144090660866,
GS-N,midday,60,12,0.4042157694478211,0.38998325723427807,
GSAT,close,52,24,7.362971844575178e-05,0.07128500268988237,0.2543657397380964
GSAT,midday,316,105,3.827266975658319e-05,0.1257559542960815,0.22893125105686074
GSAT,open,46,17,0.00010154403548726416,0.15541435033403064,-0.2240282150939017
