sym,session,n_in,n_out,beta,r2_in,r2_out
CCS,midday,2618,1504,0.004727986197418491,0.06984824008722605,0.046564723039322686
CCS,open,183,34,0.01992252668216232,0.12538116301189617,0.19718898932870332
CCU,close,58,85,0.001514973865516689,0.31321342035309746,-0.7052139285154297
CCU,midday,377,225,0.0044567995648228595,0.1819742044674987,0.2894002744238222
CCU,open,43,22,0.02777992446411926,0.39235354513969656,0.5954664342205516
CCX,midday,127,42,0.00036506457501635236,0.0713101553939801,0.7017702015738299
CCXI,close,310,182,0.00265815568900877,0.1006777910769355,0.24188610857604564
CCXI,midday,1729,864,0.004423934788078651,0.2829168902501106,0.201824695092769
CCXI,open,203,73,0.010212240335395723,0.11934902393570802,-0.6697325219515684
CDAY,close,418,154,0.005648308955841101,0.12466962091941058,0.07168309002117434
CDAY,midday,1989,980,0.004244289554429311,0.031139256442208555,0.11696525241673772
CDAY,open,218,72,0.009702180996322394,0.02113923613859973,0.25996051371220663
CDC,close,652,280,0.00017344421346482657,0.2393540790860414,0.2615267628277881
CDC,midday,5731,2757,0.00010230454930128549,0.07394444710375908,0.1900626499371918
CDC,open,675,288,9.523422972494456e-05,0.03356602527211319,0.08140833893641897
CDE,close,597,322,4.8118503776204335e-05,0.7539645911855974,0.13612960136819974
CDE,midday,5400,2154,8.101726042935413e-05,0.6253678335016996,0.5530940973957288
CDE,open,489,222,0.00022150089413196507,0.4224458735511622,0.3287105736823459
CDEV,close,660,322,2.446895809627496e-05,0.7193545326023263,-0.8987679004996372
CDEV,midday,5866,2616,3.2516082084403536e-05,0.6805868243675341,0.625605784172251
CDEV,open,598,253,6.40868617488415e-05,0.6888565770305564,0.7943687850656586
CDK,close,501,296,0.0016686226418471323,0.46835342038175654,-1.241177150821534
CDK,midday,2557,1622,0.0013149435252856592,0.06813575416931954,0.042375932516673265
CDK,open,190,78,0.00648517263802035,0.07858611858665696,0.11689624080296745
CDL,close,95,28,0.0005138040593556187,0.9807813354052841,0.9638941841252864
CDL,midday,793,469,0.00043404270717194886,0.5895984773780362,0.8143798118754453
CDL,open,145,48,0.000599899615166716,0.6776697161628912,0.8821082259655689
CDLX,close,407,233,0.004429432279454152,0.069084016146991,0.18886673028081258
CDLX,midday,2813,1537,0.003666756175510159,0.007672091337821094,0.04969401954070196
CDLX,open,193,101,0.021017994700306034,0.09264417128785671,0.10104910528422328
CDMO,close,156,171,0.00021570386080385618,0.14077246285836367,-0.13659330320313678
CDMO,midday,1566,367,0.0006454264799971475,0.26079338189988255,0.42340106171988745
CDMO,open,69,36,0.0023105517621155544,0.13344288253913342,0.09611755075960737
CDNA,close,319,210,0.0019079629963008847,0.10828674849474865,-0.07166003528689169
CDNA,midday,2039,994,0.0022311949497612693,0.12352863353610175,0.16647807687166483
CDNA,open,109,60,0.014623468236262463,0.3843965184260798,-1.4510953291170479
CDNS,close,771,396,0.0021609473923841767,0.6589570520042821,-1.9632264207132843
CDNS,midday,5207,2895,0.0023198253422466886,0.48654820278109834,0.5252180921528088
CDNS,open,487,191,0.005587941605315027,0.48548726098110445,0.31471478692168475
CDR,close,189,127,0.00010058755411641998,0.18794302950489747,-0.03738062352416427
CDR,midday,458,625,0.0003316550539093527,0.2942816074420049,0.02970558832448944
CDR,open,56,17,0.00030558583016134557,0.07255078102902944,0.09825727200651102
CDTX,midday,645,191,0.0006293070175822974,0.11568934387255807,0.1160656768253221
CDW,close,803,386,0.0033774442325160523,0.5031888093764448,-0.008676020547734531
CDW,midday,4194,2409,0.004618792923197527,0.39631667389708375,0.40152641876682793
CDW,open,383,126,0.009142655784577633,0.2565558398279019,0.2203667555528478
CDXC,close,121,40,0.0003890144179036674,0.2515194330868267,-3.33489024276514
CDXC,midday,638,222,0.0006157037442243026,0.33278953741843914,0.15943483622609567
CDXS,close,178,116,0.0011472215101247176,0.6497438646598422,-0.3502179439279798
CDXS,midday,955,723,0.0009037637621114343,0.09759167241313182,0.2800067833483172
CDXS,open,149,32,0.0032410252941257006,0.2080722768283898,-0.05107882357814941
CDZI,close,185,115,0.0007046070721191958,0.13086727053933025,0.25928477653139625
CDZI,midday,836,433,0.0006724661746497819,0.04906096862627461,-0.09238817011520828
CDZI,open,69,10,0.007711953687406031,0.2157205863547897,-42.4922079789565
CE,close,596,320,0.0051787406085877325,0.4207302124921907,0.4744949632449733
CE,midday,2782,1942,0.009183211878945706,0.36568182426048956,0.375225045204435
CE,open,175,74,0.021958409344975147,0.2553757060313061,-0.38381735393190874
CEA,midday,103,97,-0.0009507134906268388,4.157493445116985e-05,-0.0041382934818881
CEA,open,47,15,0.02111777983497992,0.07475171341412518,-0.07633315532472884
CECE,close,140,117,0.0009804716743553683,0.2376284397503255,-1.0995990059637264
CECE,midday,364,252,0.0017154009010574096,0.2701678982256398,0.2966323041685105
CEE,midday,35,44,0.10742143595270578,0.3739971839236092,-1.1194184772768754
CEF,close,147,69,0.0005401071545695165,0.7157278151233439,-0.11082168677860493
CEF,midday,1333,710,0.0006930828065956136,0.46815297725551935,0.5924323703682985
CEF,open,80,46,0.0020270301461681552,0.29027011850919354,-6.77979023520794
CEFL,midday,113,20,0.00025528032679666214,0.07488687530586899,-0.18467548794949207
CEFZ,midday,182,48,0.0016235830856870868,0.05845693836733135,-1901.9699348504207
CEI,midday,114,56,0.00021338021977070862,0.29540829759249454,0.042645831714187676
CEIX,close,139,87,0.0011439574897481476,0.2801057728025779,0.10313447629236117
CEIX,midday,887,451,0.001964561340359029,0.26401476018805814,0.25030038021751744
CEIX,open,151,20,0.002171578590741566,0.16641987512543044,0.36324661982295847
CEL,open,49,31,0.024362685620818683,0.8653580444532905,-2.2874975238319375
CELC,midday,154,102,0.004066866562384669,0.05703744171657645,-0.0374549506484112
CELH,close,94,58,0.0010526822332517774,0.4405382980416544,-3.1155735399388043
CELH,midday,820,356,0.0008526900045124488,0.3030536162133765,0.3046456926658633
CELP,midday,30,18,0.004312291984687107,0.5013308817235425,0.06784869253176495
CEM,close,87,88,0.0009669114704443533,0.6263936553715299,0.07711576712672075
CEM,midday,1235,580,0.0014645078134167214,0.5765622067181972,0.343322948731576
CEM,open,109,68,0.007110991563565151,0.16999317306259085,-1.117052470239646
CEMB,close,117,54,0.2159090909090909,0.960281011276828,-0.026701183431952602
CEMB,midday,1104,363,0.001890526746686175,0.037044376826857524,0.048288745462707006
CEMB,open,127,54,0.04055555555555555,0.9822328652806502,-0.00020145928886017295
CEMI,midday,174,59,0.0024916992552281307,0.1923744651786152,-0.9811277944142205
CEN,close,129,89,0.00013270032608860994,0.5678246953331619,0.613940021214268
CEN,midday,725,310,0.00017323292225627186,0.5106756510123969,0.4600720626991307
CEN,open,139,33,0.0003106320947476721,0.5430133540269232,0.9177541252279061
CENT,close,193,108,0.0023793168269739926,0.12023734939150316,0.2725032891961705
CENT,midday,1220,509,0.0018333483051249451,0.020539404638782923,0.04419929924148491
CENT,open,127,52,0.012322697420956442,0.10734166782248879,-0.005951165075908316
CENTA,close,219,197,0.0011252830852129772,0.23348877120127035,0.036553291165659196
CENTA,midday,1779,1025,0.00030834940083005597,0.006047256329389568,0.024064085402057955
CENTA,open,193,78,0.010722235375062526,0.02247519669949774,-4.478918108143833
CENX,close,588,414,8.138566505994819e-05,0.8495215607590179,-0.18416585698963805
CENX,midday,4020,1989,0.00012413040733096385,0.6311344505293538,0.6895867118192509
CENX,open,421,185,0.00037752154057127754,0.5938189561838627,0.4231946590845138
CEO,close,214,76,0.01182372657218821,0.007857166233908553,0.011265637982695309
CEO,midday,1021,599,0.016310026106825783,0.01665965545260213,0.03498583624045615
CEO,open,164,12,0.05977690920286878,0.16068151628104027,0.2959241498133549
CEPU,close,43,40,0.002288654373915171,0.0687110131575098,0.2157092102569238
CEPU,midday,224,173,0.002731694007130153,0.1714455157513993,-0.7947443911819772
CEQP,close,309,115,0.0026668239406925144,0.12339137055322562,-0.01864554857341627
CEQP,midday,1527,1117,0.006642153760465753,0.20376572080247515,-0.19024854377782097
CEQP,open,139,54,0.01194301312576562,0.1944969346251337,0.3156473041797765
CEQP-,midday,56,21,0.0063824728460561255,0.0841817851717623,0.21575060758120168
CERC,close,39,49,0.0012034553854554132,0.026294037827673,0.4552989816489752
CERC,midday,216,492,0.0025195529217517222,0.33081829904179316,0.27141291873706985
CERN,close,612,383,0.0013047853834075621,0.6798891622655255,-0.47663895691359115
CERN,midday,4177,2178,0.0019081334601324957,0.5564309289988361,0.5793900440820321
CERN,open,443,165,0.003758138556804454,0.5664142698031783,0.5077953926535175
CERS,close,334,274,0.00011221970463045929,0.6945191040818183,0.1924168118749635
CERS,midday,2587,1095,0.00014453108302877105,0.5368229679400669,0.3202345172363933
CERS,open,207,120,0.00048468518851256737,0.33714989181019556,0.4261334439093788
CETV,close,84,178,0.00011501228747065914,0.5498737463972213,
CETV,midday,840,344,1.0820277205499014e-06,0.00018015761547155858,0.008246815038109978
CETV,open,75,24,1.5629505106722303e-07,0.00012136310715369868,
CETX,close,79,53,0.00024913883267130743,0.3741375122802001,-1.1222272707456877
CETX,midday,119,137,0.0001004350369880512,0.11017392024457413,0.09396001306955815
CEV,midday,123,29,0.04261363594050884,0.4336365146819782,0.35188828132687855
CEVA,close,105,116,0.0010026922820497843,0.09883519078577542,0.06876428665538414
CEVA,midday,1240,791,0.001070435911943894,0.025817099661248455,-0.011963256271475098
CEVA,open,152,56,0.007894112815199202,0.19866490301827247,0.14261111021405803
CEW,close,71,33,7.733791632096718e-05,0.01715455764286609,-0.011518507502827013
CEW,midday,100,125,0.0008236994219653179,0.026136378189482806,-0.01778259818081973
CEW,open,77,29,0.00017421602787456446,0.04355400696864112,-0.04345266958657357
CEY,midday,229,169,0.002647270313623541,0.48571346448158964,0.7324117727647445
CEZ,close,34,25,0.004306049822064057,0.6166059508517762,0.5624761057923997
CEZ,midday,208,247,0.0013900111927056319,0.3067294126258631,0.3224245299977676
CF,close,656,342,0.0013193831843705038,0.7058426858093357,0.5741442251795175
CF,midday,3648,1946,0.0019697478392631733,0.656542490760373,0.64934610651822
CF,open,392,131,0.0038556787734915377,0.6068666285348235,0.6473578294862843
CFA,close,630,270,0.00020617098821330222,0.2944508688238199,0.272719461147764
CFA,midday,4862,2945,9.667548697390318e-05,0.07606409808231858,0.1288003711342397
CFA,open,442,245,0.0002604269034800131,0.1723226795248453,-0.8325174367303159
CFB,close,178,50,0.00028945115986907846,0.02304476542034586,0.14190940491839177
CFB,midday,327,397,0.002790334833846499,0.27799606304151264,0.27505526092032384
CFB,open,152,22,0.006016787987930736,0.12768052284273862,0.36206500934587693
CFBI,midday,33,16,0.004583333333333333,0.9453125,0.9930555555555555
CFFN,close,183,179,0.0010465471842217358,0.35940382850157493,-5.9174778933375425
CFFN,midday,1003,476,0.0007169668449691126,0.14821088781241065,0.35196967236629895
CFFN,open,62,25,0.000573018055736065,0.026254880826998755,0.21167740131082047
CFG,close,1082,511,0.00022786808934566367,0.7123121679723164,0.7326474743220548
CFG,midday,10597,4601,0.00032604950896770167,0.6328512633622234,0.6666010266552456
CFG,open,987,462,0.0009604200226542002,0.6020973773700127,-0.18153941212130786
CFMS,close,92,94,1.0211183189609342e-05,0.36875293220939387,0.11812338394304711
CFMS,midday,638,278,5.9537801421415724e-05,0.07557534816341417,-0.04952164678903026
CFMS,open,93,16,0.00010384397837178695,0.2787448250110851,
CFO,close,591,277,0.00019072275677792146,0.252026241000452,0.22337204628614793
CFO,midday,4930,2352,0.00014027662705753187,0.12295967760434098,0.20738699206061195
CFO,open,517,264,0.00015629077020187484,0.08775207909616871,0.011578667235360052
CFR,close,415,282,0.004336824204532333,0.01179836670459924,0.04539464639657198
CFR,midday,1968,1035,0.020802453749311164,0.24246385396695405,0.17067155256400157
CFR,open,86,54,0.026874364293287968,0.04231994560194477,0.17839268301249045
CFRX,close,46,47,0.0003782420160368223,0.11918814193036356,0.012839145024248988
CFRX,midday,621,142,0.00013174772509602842,0.2363175756767687,0.10156057611760194
CFRX,open,40,27,2.808154688677474e-07,0.012894217612377202,-0.00402882058334475
CFX,close,620,315,0.0018032474824233057,0.5011944972150765,0.4339412217218024
CFX,midday,4213,2101,0.002884442900744524,0.21963733727191267,0.24574524534935505
CFX,open,236,104,0.005930271868909998,0.15378104797023842,0.20924466138761633
CFXA,close,299,152,0.010147567542131329,0.4438683011870711,0.3920632286539164
CFXA,midday,2548,1442,0.017205466138090063,0.029062891233911727,0.023965370328040803
CFXA,open,120,111,1.7968051651443577,0.5446108928004452,-336.6194384737102
CG,close,500,405,0.0005438070454232749,0.6156230215804819,0.41324401563657764
CG,midday,3636,1685,0.000782646890141748,0.5092756695521442,0.6333420367436342
CG,open,316,164,0.0007926316299654179,0.2282793032372582,0.22961053756600358
CGA,midday,37,18,0.005477466633250252,0.11865522669134644,0.05359889134622309
CGBD,close,85,79,0.0003905417677049393,0.08915351860819946,0.283029013946169
CGBD,midday,524,363,0.00031014411884521887,0.2963927144044156,0.3309380354341349
CGBD,open,54,40,0.0005730077302948687,0.1366711715255128,0.5123506734799061
CGC,close,499,294,0.00101097717309685,0.3737394784534553,0.07230091221286561
CGC,midday,5397,2234,0.0018501198920651907,0.48176230024210903,0.31307885502996513
CGC,open,682,366,0.0027120199308033523,0.5224099534667566,0.4954853873626631
CGEN,close,71,81,0.0010754283878614047,0.27247040707092307,0.5779348785578885
CGEN,midday,845,329,0.0009508238378133285,0.1539252170603916,0.23735893459976443
CGEN,open,168,96,0.0006462710921816175,0.22145082494631366,-1.110912380253359
CGIX,midday,156,19,0.0004041854276996735,0.02247392563361481,-0.12528300050588714
CGNX,close,535,305,0.0031234633192002625,0.4751630734732416,-3.36252862196472
CGNX,midday,3791,2046,0.002664652246698435,0.2624965051130473,0.20371335286879488
CGNX,open,287,107,0.004282184152415659,0.22344748281567256,0.06699801338503164
CGW,close,53,15,0.0006260448575105944,0.05756226120371641,0.09633465151426224
CGW,midday,614,379,0.0009125743124808064,0.1425329564611081,0.1850103230953115
CGW,open,136,37,0.0010806654319354412,0.2619531804472043,0.1348646608522257
CHA,close,94,60,0.001267376843770643,0.3757152904007405,0.015720726651187067
CHA,midday,536,534,0.0010393159928097592,0.10535847616488736,0.11614007627777423
CHA,open,96,31,0.0036831623741123555,0.5753088477334429,-0.023810497982903245
CHAD,close,132,79,0.00018809377234331145,0.13997988095429856,0.17249628203691514
CHAD,midday,1417,939,0.00017207665627387816,0.10959204243069198,0.15736816550774957
CHAD,open,303,87,0.0006324886182288074,0.3042756309209508,0.23844608642803922
CHAP,close,247,88,0.0006140717068252509,0.23989191302683474,-0.9746467621491435
CHAP,midday,271,232,0.00033200345941319497,0.2124479833492757,-0.03653262596575346
CHAU,close,432,204,0.00023539682552668848,0.13749174752729545,-0.5274982195177464
CHAU,midday,3821,2187,4.213472470945982e-05,0.024151775298669634,0.0012018514936505964
CHAU,open,629,220,0.00014612241507002712,0.1295777334290316,-0.5146464063394651
CHCO,close,224,244,0.004191982457903656,0.2752872644859606,0.10490695786843851
CHCO,midday,2253,1085,-0.0004679991850943734,0.0021537139250550224,-0.003002466139483184
CHCO,open,199,116,0.00550965806914667,0.05495901447441265,-0.585590538069974
CHCT,close,204,166,0.011729031096517096,0.08858317853962937,0.028129704614273998
CHCT,midday,1660,665,0.009732427079821544,0.06265607890111667,0.05940913286474081
CHCT,open,188,93,0.005927087519802812,0.010885438100063583,0.05696955453340313
CHD,close,678,414,0.0016423385446260172,0.5643282616204642,0.28652178920468174
CHD,midday,3746,2045,0.0026950607099568103,0.4401104911326779,0.536385815879247
CHD,open,401,141,0.008946606881791542,0.21106978375381788,0.49995726566607257
CHDN,close,554,274,0.0033018365437258467,0.07567991355424164,0.10527220861971598
CHDN,midday,4580,2563,-0.0012487045228427231,0.0033690670038689246,-0.010809159755404085
CHDN,open,350,156,0.034237726184549136,0.09362605808600337,-1.541999405455662
CHE,close,331,139,0.03822661808634394,0.04529615253635394,0.009020560971463865
CHE,midday,2142,835,0.01798669038286033,0.0010093920458747526,0.0169287847230446
CHE,open,113,36,0.3705818937584574,0.006209334144303747,-132.0210906808419
CHEF,close,213,165,0.0019241879072362932,0.6280426384188433,0.2369520125532566
CHEF,midday,1881,778,0.0005296853471850833,0.008387456694218705,0.09711235161509413
CHEF,open,220,48,-0.0018819353852479886,0.0056743220954576365,-0.19528790190706968
CHEK,midday,50,17,0.0018514584028894892,0.07003766329099805,0.10389345690795859
CHEP,midday,49,18,0.0006483050847457627,0.18540313638523678,0.0315401193497985
CHFS,close,99,78,2.3390696731920284e-05,0.3047746899485158,-0.37535734852044067
CHFS,midday,470,278,3.2531742449326896e-05,0.21953558220182284,-0.22850148332459463
CHFS,open,176,29,3.783320302014437e-05,0.22246662829339142,0.041847278796105725
CHGG,close,475,281,0.005397264998039819,0.2860876000673172,0.03415943939610244
CHGG,midday,2924,1866,0.0035754845673444456,0.18889179063914652,0.16284023416755045
CHGG,open,179,95,0.014419810349657572,0.256888944134673,-0.23778557562861824
CHGX,close,95,41,,,
CHGX,midday,541,351,0.0010276659232573322,0.006042685761762043,-0.005599920450621854
CHGX,open,122,36,0.002040475598430911,0.0070168544918729585,-1.4268414962081901
CHH,close,371,234,0.015026494584057323,0.23948308962593937,-0.1228617016225273
CHH,midday,2077,939,0.010842473149443737,0.23428005346560937,0.22623799403694023
CHH,open,181,46,0.026943015611219354,0.035670791811803305,0.11425105978870975
CHI,midday,230,59,0.0005262650381678953,0.07343028464287628,0.11290111795935409
CHI,open,30,14,0.0001277994206235819,0.036209835843348206,0.04150749717594093
CHIC,midday,85,28,0.003919795484906218,0.33501407109311615,-0.6585851992722056
CHIK,midday,93,117,0.004974943305960283,0.11593798308414861,0.437122887372151
CHIQ,midday,128,88,0.0021729619918451405,0.39242715104457904,0.5575090599708963
CHIQ,open,61,10,0.0020630248790721077,0.2669440213416725,
CHIX,close,61,33,0.0029866303619481165,0.6314509595369646,0.4447933906103688
CHIX,midday,242,417,0.001221577316797243,0.3829094197474942,0.38848386959699344
CHIX,open,115,34,0.001542363066355159,0.4217585596751069,0.061193581530848085
CHK,close,653,392,8.94987636594718e-06,0.12920733470161536,0.03613592090417672
CHK,midday,4622,2224,1.737826116899021e-06,0.07260317712201726,0.061305717905475565
CHK,open,518,205,1.1294266708460075e-05,0.09117723570172001,0.03572384970246256
CHKP,close,509,290,0.003080594036381735,0.2930842653401319,-0.43951712499011486
CHKP,midday,3731,1672,0.0039349935592729365,0.22067827313518967,0.034057050780722964
CHKP,open,290,114,0.006182370451844447,0.1150262598267006,0.18758162127927747
CHKR,midday,31,15,0.00021185740324420558,0.02527725309358718,-0.01097105122044062
CHL,close,385,268,0.00035310156122644767,0.5682894970424979,0.03566367349507338
CHL,midday,5541,2051,0.0009018832503816143,0.4976402150769414,0.391114369137721
CHL,open,498,294,0.002294565104854452,0.20588510993484926,-1.944129059779172
CHMA,close,74,106,0.00046208333447043796,0.36425858114328896,-0.17116397923860305
CHMA,midday,570,372,0.0006261164892263575,0.24597448372055716,0.12958921996346662
CHMA,open,73,26,0.0010755944062548876,0.677187127633908,0.35274744860815066
CHMG,close,282,27,0.09209340422017852,0.9364620369749378,-0.298547777275032
CHMG,midday,137,262,0.008202229153485778,0.021266262667104626,0.1575146347178692
CHMI,close,124,101,0.0033586196928646335,0.21956161832084106,0.4010746701640808
CHMI,midday,1085,417,0.0033969417638655074,0.21548682553640486,0.24615395965370845
CHMI,open,97,27,0.0023077448561746312,0.33986082992317984,0.6211868883096837
CHN,midday,39,97,0.05723158934994564,0.21509209738786203,0.7296026752480158
CHNA,close,57,43,-0.0004602097767513472,0.06861896359511514,-0.09417999567228486
CHNA,midday,451,247,0.00043540919670486316,0.0464907218758701,0.0672008373384404
CHNA,open,45,22,0.004685783775302056,0.01828010973195634,-8.5318862194998
CHNG,close,203,216,0.000804815746920571,0.39211589582785283,-0.3630444820322096
CHNG,midday,1584,500,0.0009467130877792632,0.12774919512744207,0.36846288829366014
CHNG,open,94,84,0.0014112490008582727,0.08667927590530142,0.270419362682065
CHNGU,close,66,37,0.0033748665079271875,0.14464835584543542,0.0662646557120784
CHNGU,midday,1010,351,0.003781963720320518,0.06294199342355217,0.18000386919316147
CHNGU,open,89,69,0.008419268266748665,0.15847921460547829,-2.7859084266558125
CHRA,midday,71,86,0.003146978711239187,0.04978950707846784,
CHRS,close,257,270,0.0013715784293162022,0.1625382713901085,-4.589458540829478
CHRS,midday,2109,1004,0.0014337402861240615,0.09017404622714123,0.04119193019355183
CHRS,open,253,72,0.0004944770314196485,0.0359008892858943,0.06332276852070196
CHRW,close,762,445,0.0004916792502128354,0.30635604411414424,0.45371703308026157
CHRW,midday,4419,2160,0.0028004322474655084,0.5889111859427405,0.5645648693775487
CHRW,open,378,228,0.006092925887311697,0.4948780185594016,0.4574112769292321
CHS,close,456,278,3.5488245464635695e-05,0.7297954958292112,0.8238667625047529
CHS,midday,4320,1530,7.446290271252438e-05,0.7237336721660153,0.7546232136530117
CHS,open,356,165,0.00017593267892665422,0.5616747758990421,0.5367848078297088
CHSCL,midday,251,171,0.0010852564591132938,0.050597304472495185,-5.271376662092642
CHSCM,midday,44,49,3.9138104940113284e-05,0.0005970189097455324,0.015479259509372567
CHSCN,midday,73,256,0.0010059844690465103,0.2814800212143773,-6.98464849404005
CHSCO,midday,48,33,0.000127611715795049,0.042874792169162367,0.12048040317472142
CHSCP,midday,30,31,0.007860279477660017,0.4180182968725488,0.4454238925572648
CHT,midday,250,77,0.004379025282967556,0.25499536322413896,0.3423832255385687
CHT,open,136,30,0.015522596690029759,0.5253753285231504,0.4666262926057547
CHTR,close,723,377,0.009933729476647501,0.17988007398394285,0.14417100923950688
CHTR,midday,4839,2568,0.010726588877022563,0.1691611309452004,0.18933457751228477
CHTR,open,593,214,0.013469947350568239,0.07899266438658338,0.16872013374628136
CHU,close,167,119,0.0001639705830523003,0.6348635990500591,0.6034946489352809
CHU,midday,833,531,0.00019287019533019013,0.6333888890606855,0.454885340754538
CHU,open,101,34,0.0005402412396319012,0.3910446636515702,0.5180815064764364
CHUY,close,209,141,0.001929459380800407,0.26275848162592796,0.009744021433673478
CHUY,midday,1381,686,0.0011023524958170172,0.03288142352254003,0.07755983755246953
CHUY,open,186,65,0.003937371080593569,0.07295321762995344,-0.03354963694281232
CHW,midday,81,86,0.0006045388230746924,0.14239867703709108,-0.6767464100890912
CHW,open,71,28,0.00032678630717924035,0.05011732211880274,-0.08636673317515853
CHWY,close,307,182,0.0018707704238886717,0.47035754571998334,-0.24936066078012953
CHWY,midday,1711,688,0.003173328315683535,0.33710471843758627,0.34287131501028134
CHWY,open,113,48,0.009489963040367514,0.22309260090796385,0.3913318455501845
CHY,midday,91,108,0.00016698890685035948,0.06485140835759594,0.1880358767540623
CHY,open,47,15,0.0014812816534047083,0.18384676107456166,0.238405377174986
CI,close,684,406,0.007427938262058204,0.4494766616834254,0.3429413491403356
CI,midday,5048,2496,0.010389571293079308,0.3371866284093952,0.44747267894073095
CI,open,338,143,0.04134660196637214,0.32956830373053186,0.0900486846319325
CIA,close,44,50,0.003634169649641474,0.5311280142258181,0.11112513196592377
CIA,midday,311,199,0.002391758584061083,0.08133924659043969,0.3447168611568061
CIB,close,119,126,0.008814034816748301,0.14831167483202282,0.050339699623520695
CIB,midday,837,381,0.013361130466342444,0.12683615298527065,0.2996029907988985
CIB,open,104,41,0.03649654217060444,0.10502537524756969,0.7085213647231852
CIBR,close,59,32,0.0016761971317572023,0.17598365428245735,-0.10901567276632207
CIBR,midday,899,408,0.0008825404039736514,0.3723223820390852,0.22183185675970374
CIBR,open,99,22,0.0003295349046654896,0.06868198629419875,-0.28956582205761494
CID,midday,326,133,0.00038971449392161334,0.0367155040130194,0.05598684832343359
CID,open,156,62,0.0003710173078595657,0.020901175876227657,-0.0032766984611085626
CIDM,midday,32,22,8.164792299706693e-05,0.4920611684561337,0.08497489893299559
CIEN,close,798,373,0.0006552265594797846,0.6843845047949171,0.6044556895928601
CIEN,midday,4766,2306,0.0008882834514213545,0.5472299817267722,0.5550260560081444
CIEN,open,449,193,0.003200522696768249,0.3107017935712638,0.16621360342667646
CIFS,midday,129,25,0.00030464218820556657,0.27344527633177457,-20.50958420096876
CIG,close,736,277,2.773876315860358e-06,0.46046077499514615,0.5469726468918643
CIG,midday,3602,2344,3.903857509014153e-06,0.6264549451674979,0.44831379997673093
CIG,open,399,168,1.4146033844989653e-05,0.6520332987912196,0.19693639367464766
CIG.C,close,117,24,0.0005910485688258138,0.18457634533756095,0.034585075660311326
CIG.C,midday,577,503,0.0005213679167387215,0.06663891690712484,0.11084024943121407
CIGI,close,256,118,0.004259838132066468,0.5175026929457822,0.6775603205389544
CIGI,midday,1516,1034,0.003822435822627392,0.1749220402305544,0.10040232391534731
CIGI,open,284,62,0.0056261238757964365,0.00654616161128922,0.2148666407211519
CII,close,51,29,0.023921503496503495,0.2699782863612989,0.3441646065018278
CII,midday,369,218,0.03395168432213728,0.4667126189746738,0.5250651859106138
CIK,midday,82,32,0.0003848836505309464,0.20465123493507165,0.20980039923939586
CIL,close,132,41,0.0002803095442820293,0.005304208929413835,-0.0033391888875053954
CIL,midday,864,644,0.0003134444876980732,0.01681466482485605,0.01613927593175657
CIL,open,218,64,0.003679277316393373,0.20161607815764265,-0.8329180597056589
CIM,close,508,332,9.523465505429443e-05,0.6932344841886519,0.5531946334417472
CIM,midday,2938,1609,0.00019169218591448333,0.6014169858719957,0.4157257073464249
CIM,open,331,136,0.000417625572178019,0.37050234573045665,0.0006001570216324081
CIM-A,midday,30,151,0.5999215574054555,0.8541870006252392,0.84415368922568
CINF,close,464,311,0.004095187640081631,0.5616224397004158,-5.748737794639446
CINF,midday,3510,1803,0.003795863201065055,0.31353490828774,0.3740568312047353
CINF,open,306,162,0.00761618348760803,0.31703482099508834,0.2859109303542756
CINR,midday,50,19,0.022792094393395117,0.29653034606709705,0.11575116225576587
CIO,close,163,64,0.002384952471241277,0.30858556724797326,-27.594246774507077
CIO,midday,970,543,0.002407175409529193,0.2766296031540582,0.18238891272154178
CIO,open,134,33,0.005419279527302172,0.33222724365434586,0.19427477498529333
CIR,close,154,137,0.011644069016030722,0.12332972166632182,0.06012547087531184
CIR,midday,1442,592,0.00803281606680712,0.07223730086852459,0.08845864640449652
CIR,open,83,39,0.0276680762688201,0.11290970542239694,0.14970991181467186
CISN,close,87,128,,,
CISN,midday,314,178,,,
CIT,close,496,282,0.0022085985181734455,0.4832299891382623,0.06332345437593712
CIT,midday,2789,1687,0.003716476663353463,0.3023241406376452,0.2720974067327939
CIT,open,297,100,0.008931841940806587,0.15213271392289496,0.3135490054373843
CIVB,close,35,51,0.014295114120540558,0.2513141330559139,-2.232746083213711
CIVB,midday,359,163,0.00284310685277011,0.3544656125512278,0.5627104003788701
CIZ,midday,211,179,0.0005505808300737132,0.10943655856306055,0.08853229092378934
CIZ,open,59,11,0.0006407803288256005,0.04166611492777996,-0.31262412419305385
CJJD,midday,189,76,0.00015006088776302621,0.09160872483283442,0.020815187909672295
CJJD,open,34,10,0.0003784779254778883,0.11145144396120776,0.20399391998431726
CKH,close,86,118,0.00509704901919714,0.46846294117834714,0.02679055926189211
CKH,midday,669,334,0.009228671995522067,0.11198152402173507,0.14719508199675913
CKH,open,109,33,0.028765855920768555,0.10729306250720512,0.03470669583993302
CKPT,midday,236,62,0.000735282168175855,0.2923168835655658,0.10993386422058904
CL,close,946,484,0.0007070527126294336,0.7247164187094904,0.5918312479728183
CL,midday,6534,3113,0.0013278252108465734,0.6740253167239676,0.6366545793847167
CL,open,469,253,0.0038864876289682543,0.5179868289445135,0.1669552087536582
CLAR,close,135,144,0.0008494835452308733,0.11884826562013574,-0.0668261916555104
CLAR,midday,961,441,0.0022272219515489505,0.20316824301701872,0.03999396948860101
